"H","G","FLOW","LOGFLOW","NGATE","MODEL1","MODEL2","MODEL3","MODEL4","MODEL5","MODEL6","MODEL7","MODEL8"
0.83,11,11.28,2.42303124606991,4,2.41640713755211,2.51064159212372,2.41814520037488,2.59283973390944,2.42004083686454,2.57926836620069,2.52181267462519,2.33642453819995
0.92,11,11.82,2.46979301197795,4,2.46646778644266,2.56634315963068,2.46852702409169,2.65793883607291,2.47075209799414,2.65186571290216,2.57252393575138,2.37038740849025
1,11,12.35,2.51365606307399,4,2.50701387471753,2.61145804973375,2.50933324448921,2.71066515907175,2.51182514270808,2.71066515903626,2.61359698046255,2.39789527279837
1.08,11,12.85,2.55334381134123,4,2.54443782476281,2.65309899378907,2.54699729590993,2.75933143890135,2.54973547238433,2.76493691812424,2.65150731013624,2.42328497088074
1.17,11,13.38,2.59376105470008,4,2.58336030098251,2.69640732048355,2.58616948762103,2.80994640918312,2.58916380380095,2.82138182172064,2.6909356415502,2.44969132078876
1.25,11,13.8,2.62466859216316,4,2.61552219261489,2.73219326848093,2.61853772076488,2.85176988361958,2.62174368682558,2.8680226074307,2.72351552457264,2.4715110570089
1.33,11,14.27,2.65815943148875,4,2.64568822644885,2.76575846204631,2.64889729125668,2.89099793523188,2.65230177292517,2.91176902433473,2.75407361067016,2.49197673448175
1.42,11,14.7,2.68784749378469,4,2.67752826813739,2.80118629350363,2.68094160955937,2.93240287449472,2.68455562308949,2.95794306715438,2.78632746083231,2.51357811660266
1.5,11,15.12,2.71601837075139,4,2.70417994376936,2.83084112503875,2.70776427473064,2.96706083824958,2.71155367669981,2.99659300435873,2.81332551444081,2.53165953229678
0.08,12,4.05,1.39871688111845,4,1.36754204350758,1.32450112104874,1.36078000868275,1.27160720582566,1.3564408003387,1.06379809633436,1.44676717749396,1.65166054539154
0.1,12,4.5,1.50407739677627,4,1.47613121522478,1.44495304481951,1.47016300191598,1.39874536968104,1.46635934445621,1.20929581864187,1.55668572160405,1.72527632960208
0.13,12,4.93,1.5953389880546,4,1.60380650764944,1.58657613989749,1.59877164149292,1.54822990844189,1.59559766574705,1.38036687433711,1.68592404288618,1.81183115479798
0.15,12,5.32,1.67147330335355,4,1.67344420047746,1.66382135629842,1.66891840808971,1.62976297717491,1.66608787844794,1.47367383609952,1.75641425558231,1.85904058910049
0.17,12,5.68,1.73695123273306,4,1.73435280367415,1.73138387945991,1.73027227262291,1.70107587008094,1.72774213809223,1.55528476372617,1.81806851522245,1.90033231753516
0.19,12,6,1.79175946922805,4,1.78847894587816,1.79142299617535,1.78479409420803,1.76444773513497,1.7825309043723,1.62780792863698,1.87285728149883,1.93702601674685
0.21,12,6.3,1.84054963339749,4,1.83718292949448,1.8454476141839,1.83385411949498,1.82147123896598,1.83183113281286,1.69306598863888,1.92215750993606,1.97004387563089
0.23,12,6.6,1.88706964903238,4,1.8814528624001,1.89455378655227,1.87844767974482,1.87330327612599,1.87664302792371,1.7523829012059,1.96696940504389,2.00005576149628
0.25,12,6.89,1.93007108502557,4,1.92202916316171,1.93956281838249,1.91932060622035,1.92081074204819,1.91771607263765,1.80675074697835,2.00804244975506,2.02756362580441
0.27,12,7.17,1.96990565461153,4,1.95948099926562,1.98110605548547,1.95704622720396,1.96466002830728,1.95562640231389,1.85693214870729,2.04595277942875,2.05295332388677
0.29,12,7.44,2.006870848845,4,1.99425533921356,2.01967929514049,1.9920747786798,2.00537445369932,1.99082645734036,1.90352599574711,2.08115283445285,2.07652786879939
0.31,12,7.7,2.04122032885964,4,2.02670960945727,2.055679010615,2.02476630000112,2.04337249957076,2.02367803986164,1.9470112008089,2.11400441697191,2.0985295704165
0.33,12,7.95,2.07317192866624,4,2.05713412201918,2.08942722887577,2.05541322546391,2.07899406848178,2.05447501596344,1.98777675054163,2.14480139307163,2.11915523977238
0.35,12,8.2,2.10413415427021,4,2.08576789217872,2.12118907626797,2.08425631762562,2.11251900383927,2.08345932700257,2.02614289951771,2.17378570410881,2.13856691233481
0.38,12,8.44,2.13298230860787,4,2.12578772209788,2.16558084596758,2.12456870527917,2.15937494364675,2.12396908843624,2.07976513466594,2.21429546553974,2.16569752873865
0.4,12,8.67,2.15986879079245,4,2.15074876766423,2.19326874440396,2.14971222405827,2.18859978670459,2.14923571258408,2.11321023069979,2.23956208968588,2.18261935358567
0.42,12,8.89,2.18492704952581,4,2.1744917057142,2.21960546397612,2.17362873056613,2.21639844747776,2.1732693168768,2.14502319466784,2.26359569397698,2.19871538762268
0.46,12,9.33,2.23323501485925,4,2.21876163861982,2.2687116363445,2.21822229081597,2.26823048463777,2.21808121198764,2.20434010723485,2.3084075890848,2.22872727348808
0.5,12,9.73,2.27521389619791,4,2.25933793938143,2.31372066817472,2.2590952172915,2.31573795055997,2.25915425670158,2.2587079530073,2.34948063379597,2.2562351377962
0.54,12,10.13,2.31550131826059,4,2.29678977548534,2.3552639052777,2.29682083827511,2.35958723681906,2.29706458637783,2.30888935473625,2.38739096346966,2.28162483587857
0.58,12,10.51,2.35232718488886,4,2.33156411543328,2.39383714493272,2.33184938975095,2.4003016622111,2.3322646414043,2.35548320177607,2.42259101849376,2.30519938079119
0.63,12,10.89,2.38784493694487,4,2.37180469096688,2.43847377545503,2.37238413673987,2.44741605497164,2.37299785086853,2.40940121212548,2.46332422795524,2.33247964712109
0.67,12,11.24,2.41947884446554,4,2.40176083612141,2.47170245982161,2.40255927087999,2.48248925086128,2.40332072570667,2.44953920028924,2.49364710279134,2.35278779647523
0.71,12,11.59,2.45014265735166,4,2.4299793897893,2.50300373067187,2.43098411118492,2.51552804324965,2.43188473708299,2.48734900416345,2.52221111416574,2.37191798160049
0.75,12,11.93,2.47905623610982,4,2.45665092463411,2.53258897965363,2.45785062346524,2.54675555805385,2.45888279069331,2.52308597046495,2.54920916777424,2.38999939729461
0.79,12,12.26,2.50634193050807,4,2.48193628457347,2.56063662197163,2.48332082745897,2.57636011423819,2.48447769954168,2.55696561261274,2.57480407662088,2.40714108436659
0.83,12,12.58,2.53210825127229,4,2.50597246378852,2.58729861764548,2.50753271881844,2.60450210706467,2.50880813492197,2.58917148796347,2.59913451199953,2.42343591518958
0.92,12,13.18,2.57870052907436,4,2.55607041483954,2.64286948613672,2.55799690188711,2.66315769314955,2.55951939605158,2.65629731326381,2.64984577312572,2.45739878547988
1,12,13.78,2.62321826558551,4,2.59664671560115,2.68787851796694,2.59886982836265,2.71066515907175,2.60059244076552,2.71066515903626,2.69091881783689,2.484906649788
1.08,12,14.35,2.66374994220563,4,2.63409855170507,2.72942175506992,2.63659544934626,2.75451444533083,2.63850277044176,2.76084656076521,2.72882914751058,2.51029634787037
1.17,12,14.88,2.70001802940495,4,2.67305003059424,2.77262846243976,2.67583167598269,2.8001195404532,2.67793110185838,2.81303732131032,2.76825747892454,2.53670269777839
1.25,12,15.4,2.73436750941958,4,2.70523588731835,2.8083304417377,2.70825282159588,2.83780332292713,2.71051098488302,2.85616288134378,2.80083736194698,2.55852243399853
1.33,12,15.9,2.76631910922619,4,2.73542439905182,2.84181687741604,2.73866202098882,2.87314857780498,2.7410690709826,2.89661221554178,2.8313954480445,2.57898811147138
1.42,12,16.39,2.79667139275574,4,2.76728816600902,2.87716158046409,2.77075872225607,2.91045525176143,2.77332292114693,2.9393062101924,2.86364929820665,2.60058949359229
1.5,12,16.88,2.82612948916781,4,2.79395970085383,2.90674682944585,2.79762523453639,2.94168276656562,2.80032097475725,2.97504317649391,2.89064735181515,2.61867090928641
0.08,13,4.42,1.48613969608961,4,1.45169864735033,1.40137373084568,1.44398733220698,1.42287921404837,1.4409185438927,1.19803657069301,1.51853706827049,1.73170325306508
0.1,13,4.91,1.59127394180643,4,1.56039518047061,1.52130617684343,1.55354884239777,1.5366527699498,1.5508370880102,1.3316745669136,1.62845561238058,1.80531903727561
0.13,13,5.36,1.67896397508271,4,1.68819670462092,1.66231848840102,1.6823673758748,1.67042367721611,1.68007540930105,1.48880137777965,1.75769393366272,1.89187386247151
0.15,13,5.79,1.7561322915849,4,1.75790324777988,1.73923056630374,1.75262862450381,1.74338608969725,1.75056562200193,1.57450275650642,1.82818414635885,1.93908329677402
0.17,13,6.18,1.8213182714696,4,1.81887207091374,1.80650170990091,1.81408262073854,1.80720265870768,1.81221988164622,1.64946146145905,1.88983840599898,1.98037502520869
0.19,13,6.52,1.87487437593856,4,1.87305172728014,1.86628189354439,1.86869342388672,1.86391295098077,1.8670086479263,1.71607316014787,1.94462717227536,2.01706872442039
0.21,13,6.85,1.92424865227413,4,1.92180386420617,1.9200735174473,1.91783351688981,1.91494221398155,1.91630887636686,1.77601194295207,1.9939274007126,2.05008658330442
0.23,13,7.18,1.97129938306013,4,1.96611756650459,1.96896790768498,1.96249985542507,1.96132573092472,1.9611207714777,1.83049384969075,2.03873929582042,2.08009846916982
0.25,13,7.5,2.01490302054226,4,2.00673398478909,2.01378282728446,2.00343948797863,2.00383927025806,2.00219381619164,1.88043009510155,2.07981234053159,2.10760633347794
0.27,13,7.81,2.05540496385159,4,2.04422284927814,2.05514689922661,2.04122667852511,2.04307917329073,2.04010414586789,1.92652113947146,2.11772267020528,2.13299603156031
0.29,13,8.1,2.09186406167839,4,2.07903157038829,2.0935537825462,2.07631239784993,2.07951374818836,2.07530420089436,1.96931705583261,2.15292272522938,2.15657057647293
0.31,13,8.39,2.12704052047911,4,2.11151792795649,2.12939824062474,2.10905727290341,2.11351748605118,2.10815578341564,2.00925772004052,2.18577430774844,2.17857227809004
0.33,13,8.66,2.15871472257434,4,2.14197252103476,2.16300091161058,2.13975421524479,2.14539455929887,2.13895275951744,2.04670041188966,2.21657128384817,2.19919794744592
0.35,13,8.93,2.18941639488841,4,2.17063460121538,2.19462577842802,2.16864438036462,2.17539539454237,2.16793707055657,2.0819392815472,2.24555559488534,2.21860962000834
0.38,13,9.19,2.2181159363676,4,2.21069399847834,2.23882609798767,2.20902255927679,2.21732589538762,2.20844683199023,2.13119069211522,2.28606535631628,2.24574023641219
0.4,13,9.45,2.24601474150565,4,2.23567972286701,2.26639458572998,2.23420711317791,2.24347865876348,2.23371345613807,2.16190963084831,2.31133198046241,2.26266206125921
0.42,13,9.7,2.27212588550934,4,2.25944613540437,2.29261772189058,2.25816265227988,2.2683551583884,2.25774706043079,2.19112947491943,2.33536558475351,2.27875809529622
0.46,13,10.17,2.31944221006047,4,2.30375983770279,2.34151211212825,2.30282899081514,2.31473867533157,2.30255895554164,2.2456113816581,2.38017747986134,2.30876998116162
0.5,13,10.61,2.36179695262589,4,2.34437625598728,2.38632703172773,2.3437686233687,2.35725221466491,2.34363200025558,2.29554762706891,2.42125052457251,2.33627784546974
0.54,13,11.04,2.40152504084895,4,2.38186512047634,2.42769110366989,2.38155581391518,2.39649211769757,2.38154232993182,2.34163867143882,2.4591608542462,2.36166754355211
0.58,13,11.46,2.43886271128659,4,2.41667384158649,2.46609798698948,2.41664153324,2.4329266925952,2.4167423849583,2.38443458779997,2.4943609092703,2.38524208846472
0.63,13,11.87,2.47401420862158,4,2.45695420271364,2.51054211135089,2.45724243438592,2.47508847813585,2.45747559442252,2.43395766451225,2.53509411873178,2.41252235479463
0.67,13,12.26,2.50634193050807,4,2.48693996531274,2.54362748905689,2.48746681542431,2.50647482266204,2.48779846926066,2.47082394822762,2.56541699356787,2.43283050414877
0.71,13,12.63,2.5360749363624,4,2.51518641847987,2.57479376567904,2.51593804608537,2.53604061768949,2.51636248063699,2.50555182126308,2.59398100494227,2.45196068927403
0.75,13,13,2.56494935746154,4,2.54188432329655,2.60425142118804,2.54284840547474,2.56398553441236,2.54336053424731,2.53837581666172,2.62097905855077,2.47004210496815
0.79,13,13.37,2.59301339111385,4,2.56719468270573,2.63217810133032,2.56836017775245,2.59047809593628,2.56895544309568,2.56949388103755,2.64657396739742,2.48718379204013
0.83,13,13.71,2.61812549357422,4,2.59125462633378,2.6587251107615,2.59261158378467,2.61566183696988,2.59328587847597,2.59907460972625,2.67090440277607,2.50347862286312
0.92,13,14.37,2.66514270009093,4,2.64140210890099,2.71405631657152,2.64315812620521,2.66815161973841,2.64399713960557,2.66072891362546,2.72161566390225,2.53744149315341
1,13,15.01,2.70871664564537,4,2.68201852718548,2.758871236171,2.68409775875877,2.71066515907175,2.68507018431951,2.71066515903626,2.76268870861342,2.56494935746154
1.08,13,15.62,2.74855214441154,4,2.71950739167453,2.80023530811316,2.72188494930525,2.74990506210441,2.72298051399576,2.75675620340617,2.80059903828711,2.5903390555439
1.17,13,16.21,2.78562833574758,4,2.75849738163585,2.84325567620819,2.76118521086703,2.7907162055247,2.76240884541238,2.80469282089999,2.84002736970107,2.61674540545193
1.25,13,16.78,2.82018770103906,4,2.79071506030576,2.87880368216875,2.79365926894955,2.82443871497318,2.79498872843701,2.84430315525686,2.87260725272351,2.63856514167207
1.33,13,17.33,2.85243910372751,4,2.82093341922311,2.91214569957225,2.82411809724364,2.85606851998019,2.8255468145366,2.88145540674883,2.90316533882104,2.65903081914492
1.42,13,17.86,2.88256357544835,4,2.85282868967807,2.94733797012232,2.85626718147544,2.88945356209633,2.85780066470092,2.92066935323043,2.93541918898319,2.68063220126582
1.5,13,18.39,2.91180703861623,4,2.87952659449475,2.97679562563131,2.88317754086481,2.9173984788192,2.88479871831124,2.95349334862908,2.96241724259169,2.69871361695995
0.08,14,4.77,1.56234630490025,4,1.53170865432744,1.47621205262976,1.52331246371882,1.56733780881954,1.52153511804579,1.33227504505165,1.58549917123068,1.8058112252188
0.1,14,5.31,1.66959183525385,4,1.64053905643404,1.59538883805791,1.63305249086716,1.66834870950551,1.6314536621633,1.45405331518533,1.69541771534077,1.87942700942933
0.13,14,5.79,1.7561322915849,4,1.76849797898516,1.73551267074904,1.76208091824429,1.78711373993365,1.76069198345414,1.59723588122218,1.8246560366229,1.96598183462523
0.15,14,6.25,1.83258146374831,4,1.83829037165564,1.81194014730711,1.83245664890551,1.85189152544408,1.83118219615503,1.67533167691332,1.89514624931903,2.01319126892774
0.17,14,6.66,1.8961194845523,4,1.89933428305879,1.87878743437183,1.89401077684177,1.90854941104288,1.89283645579932,1.74363815919194,1.95680050895917,2.05448299736241
0.19,14,7.04,1.95160817016995,4,1.95358066626061,1.9381909599121,1.94871056155301,1.95889817315447,1.94762522207939,1.80433839165875,2.01158927523555,2.09117669657411
0.21,14,7.42,2.00417905717929,4,2.0023928455722,1.99164365794037,1.99793072227223,2.00420318077431,1.99692545051995,1.85895789726526,2.06088950367279,2.12419455545814
0.23,14,7.79,2.05284085988266,4,2.04676112394804,2.04022997839367,2.04266983909292,2.04538358325265,2.0417373456308,1.9086047981756,2.10570139878061,2.15420644132354
0.25,14,8.13,2.09556092355972,4,2.08742756479155,2.08476253180451,2.0836761777245,2.08312812648491,2.08281039034474,1.95410944322475,2.14677444349178,2.18171430563166
0.27,14,8.46,2.13534917361813,4,2.12496259999225,2.12586598037736,2.12152493783387,2.11796625663524,2.12072072002098,1.99611013023563,2.18468477316547,2.20710400371403
0.29,14,8.78,2.17247640764703,4,2.15981419099049,2.16403087274042,2.15666782500765,2.15031374896209,2.15592077504746,2.03510811591811,2.21988482818957,2.23067854862665
0.31,14,9.09,2.20717490818939,4,2.19234055825938,2.1996494849823,2.1894660537933,2.1805030856757,2.18877235756873,2.07150423927213,2.25273641070863,2.25268025024376
0.33,14,9.38,2.23857976301813,4,2.2228326587483,2.23304043500067,2.22021301301326,2.20880431836963,2.21956933367053,2.10562407323769,2.28353338680835,2.27330591959964
0.35,14,9.67,2.2690283094652,4,2.25153003870812,2.26446604243776,2.24915025109122,2.23543978181514,2.24855364470966,2.1377356635767,2.31251769784553,2.29271759216206
0.38,14,9.95,2.2975725511705,4,2.29163877251154,2.30838786823055,2.289594221262,2.27266668944789,2.28906340614333,2.1826162495645,2.35302745927647,2.31984820856591
0.4,14,10.22,2.32434658477556,4,2.31665526893589,2.3357826546948,2.31481981028514,2.29588574209235,2.31433003029117,2.21060903099683,2.3782940834226,2.33677003341293
0.42,14,10.49,2.35042242240821,4,2.34045095182313,2.36184056625881,2.33881438198122,2.31797169706773,2.33836363458389,2.23723575517102,2.4023276877137,2.35286606744994
0.46,14,11,2.39789527279837,4,2.38481923019897,2.41042688671212,2.38355349880191,2.35915209954607,2.38317552969473,2.28688265608136,2.44713958282152,2.38287795331534
0.5,14,11.5,2.4423470353692,4,2.42548567104248,2.45495944012295,2.42455983743349,2.39689664277833,2.42424857440867,2.33238730113051,2.48821262753269,2.41038581762346
0.54,14,11.97,2.48240351956988,4,2.46302070624318,2.4960628886958,2.46240859754286,2.43173477292866,2.46215890408492,2.37438798814139,2.52612295720639,2.43577551570583
0.58,14,12.41,2.51850259921652,4,2.49787229724141,2.53422778105886,2.49755148471664,2.46408226525551,2.49735895911139,2.41338597382387,2.56132301223048,2.45935006061845
0.63,14,12.85,2.55334381134123,4,2.53820226704473,2.57839187550801,2.53821854001957,2.50151451300629,2.53809216857562,2.45851411689901,2.60205622169196,2.48663032694835
0.67,14,13.28,2.58625914404829,4,2.56822495965004,2.61126879156583,2.56849216795624,2.52938006493277,2.56841504341376,2.49210869616601,2.63237909652806,2.50693847630249
0.71,14,13.68,2.6159349121944,4,2.59650620071651,2.64223869825532,2.59700978897342,2.555629289206,2.59697905479008,2.52375463836271,2.66094310790246,2.52606866142775
0.75,14,14.08,2.6447553507299,4,2.62323698626408,2.67151074937215,2.62396399547184,2.58043945871689,2.6239771084004,2.5536656628585,2.68794116151096,2.54415007712187
0.79,14,14.47,2.67207754064339,4,2.64857851752447,2.69926147136692,2.64951733603353,2.60396019233383,2.64957201724877,2.58202214946236,2.7135360703576,2.56129176419385
0.83,14,14.83,2.69665215614984,4,2.67266809301079,2.72564121556724,2.67380825673851,2.62631892362505,2.67390245262906,2.60897773148902,2.73786650573625,2.57758659501684
0.92,14,15.55,2.74406063862524,4,2.72287733644989,2.78062379503056,2.7244371585109,2.67292061583949,2.72461371375867,2.66516051398711,2.78857776686244,2.61154946530713
1,14,16.25,2.78809290877575,4,2.76354377729341,2.82515634844139,2.76544349714248,2.71066515907175,2.76568675847261,2.71066515903626,2.82965081157361,2.63905732961526
1.08,14,16.93,2.82908719614504,4,2.8010788124941,2.86625979701425,2.80329225725185,2.74550328922208,2.80359708814885,2.75266584604714,2.8675611412473,2.66444702769763
1.17,14,17.58,2.86676189225703,4,2.84011682193021,2.90900910588432,2.84265655373897,2.78173640439762,2.84302541956547,2.79634832048967,2.90698947266126,2.69085337760565
1.25,14,18.19,2.90087199253003,4,2.8723741794,2.94433313386954,2.87518352429083,2.81167605975772,2.87560530259011,2.83244342916993,2.9395693556837,2.71267311382579
1.33,14,18.78,2.93279247378012,4,2.90262975478563,2.9774650726104,2.90569198148605,2.83975776175751,2.90616338868969,2.86629859795587,2.97012744178122,2.73313879129864
1.42,14,19.34,2.96217549002515,4,2.93456430696744,3.01243560657377,2.93789344868241,2.86939780549942,2.93841723885402,2.90203249626846,3.00238129194337,2.75474017341954
1.5,14,19.89,2.99021709286588,4,2.96129509251501,3.04170765769059,2.96484765518083,2.89420797501031,2.96541529246434,2.93194352076425,3.02937934555187,2.77282158911367
0.08,15,5.1,1.62924053973028,4,1.60792644700714,1.54960178242031,1.59911893320465,1.70498299013917,1.59865510956056,1.4665135194103,1.64825738061132,1.87480409670575
0.1,15,5.67,1.73518911773966,4,1.71691722568328,1.66778672448226,1.70903747731056,1.79383318834819,1.70857365367806,1.57643206345705,1.75817592472141,1.94841988091629
0.13,15,6.2,1.82454929205105,4,1.84506471331038,1.80674438296084,1.83827579858777,1.89830009659452,1.83781197496891,1.70567038466471,1.88741424600354,2.03497470611219
0.15,15,6.7,1.90210752639692,4,1.91495995467296,1.88253579532783,1.90876601128122,1.9552792844154,1.90830218766979,1.77616059732022,1.95790445869968,2.0821841404147
0.17,15,7.17,1.96990565461153,4,1.97609382267751,1.94882674889199,1.970420270919,2.00511612708655,1.96995644731408,1.83781485692482,2.01955871833981,2.12347586884937
0.19,15,7.61,2.02946317187359,4,2.03042014538778,2.0077358912978,2.0252090371933,2.04940340165606,2.02474521359416,1.89260362316963,2.07434748461619,2.16016956806106
0.21,15,8.02,2.08193842187842,4,2.07930425616079,2.0607437316824,2.07450926562866,2.08925413934424,2.07404544203472,1.94190385157845,2.12364771305343,2.1931874269451
0.23,15,8.42,2.13060982825424,4,2.12373791729866,2.10892569469767,2.11932116073477,2.12547683310977,2.11885733714556,1.98671574666046,2.16845960816125,2.22319931281049
0.25,15,8.79,2.17361471169709,4,2.16446428573733,2.15308762796196,2.16039420544438,2.15867731072872,2.1599303818595,2.02778879134795,2.20953265287242,2.25070717711862
0.27,15,9.15,2.21375387928743,4,2.20205463397617,2.19384899495702,2.19830453511663,2.18932127834081,2.19784071153575,2.0656991209998,2.24744298254611,2.27609687520098
0.29,15,9.49,2.25023861262184,4,2.23695758358836,2.23169626174245,2.23350459013938,2.21777445602052,2.23304076656222,2.10089917600361,2.28264303757021,2.2996714201136
0.31,15,9.82,2.28442112236637,4,2.26953188293415,2.26701843970698,2.26635617265719,2.24432929844433,2.2658923490835,2.13375075850374,2.31549462008927,2.32167312173071
0.33,15,10.14,2.31648799816304,4,2.300068917728,2.30013149506536,2.29715314875574,2.26922334569407,2.2966893251853,2.16454773458572,2.346291596189,2.34229879108659
0.35,15,10.45,2.34660197841082,4,2.32880858722516,2.33129556431652,2.32613745979181,2.29265216565757,2.32567363622443,2.19353204560619,2.37527590722617,2.36171046364902
0.38,15,10.76,2.37583555473364,4,2.36897642676569,2.37485185271554,2.36664722122121,2.32539732582757,2.36618339765809,2.23404180701378,2.41578566865711,2.38884108005286
0.4,15,11.06,2.40333499609419,4,2.3940297884391,2.40201864731774,2.39191384536638,2.34582103669121,2.39145002180593,2.25930843114536,2.44105229280324,2.40576290489988
0.42,15,11.34,2.42833629829961,4,2.4178605375387,2.42785969310014,2.41594744965657,2.36524806351576,2.41548362609865,2.28334203542261,2.46508589709434,2.42185893893689
0.46,15,11.9,2.47653840011748,4,2.46229419867657,2.47604165611541,2.46075934476268,2.40147075728128,2.4602955212095,2.32815393050461,2.50989779220217,2.45187082480229
0.5,15,12.42,2.51930807650533,4,2.50302056711524,2.52020358937969,2.50183238947229,2.43467123490024,2.50136856592344,2.36922697519211,2.55097083691333,2.47937868911041
0.54,15,12.93,2.55955019278377,4,2.54061091535408,2.56096495637476,2.53974271914454,2.46531520251232,2.53927889559968,2.40713730484395,2.58888116658703,2.50476838719278
0.58,15,13.42,2.59674613154354,4,2.57551386496627,2.59881222316019,2.57494277416729,2.49376838019203,2.57447895062616,2.44233735984777,2.62408122161112,2.5283429321054
0.63,15,13.9,2.63188884013665,4,2.61590326652838,2.64260876394571,2.61567598362722,2.52669415958297,2.61521216009038,2.48307056928577,2.66481443107261,2.5556231984353
0.67,15,14.35,2.66374994220563,4,2.64597020170153,2.67521206336775,2.64599885846216,2.55120497767346,2.64553503492852,2.51339344410439,2.6951373059087,2.57593134778944
0.71,15,14.79,2.69395127672271,4,2.67429311906743,2.70592422442002,2.67456286983548,2.57429405779918,2.67409904630485,2.54195745546233,2.7237013172831,2.5950615329147
0.75,15,15.21,2.7219531062712,4,2.70106329610492,2.73495266022527,2.70156092344295,2.59611733096745,2.70109709991517,2.56895550905527,2.7506993708916,2.61314294860882
0.79,15,15.63,2.74919214443339,4,2.72644217159791,2.76247242810076,2.72715583228862,2.61680640343086,2.72669200876354,2.59455041788717,2.77629427973825,2.6302846356808
0.83,15,16.03,2.77446196662146,4,2.75056724638777,2.78863262808201,2.75148626766634,2.63647336703019,2.75102244414383,2.6188808532518,2.8006247151169,2.64657946650379
0.92,15,16.81,2.82197394742052,4,2.80085048005448,2.84315761753315,2.80219752879059,2.67746468145279,2.80173370527343,2.66959211434876,2.85133597624308,2.68054233679409
1,15,17.58,2.86676189225703,4,2.84157684849315,2.88731955079743,2.8432705735002,2.71066515907175,2.84280674998737,2.71066515903626,2.89240902095425,2.70805020110221
1.08,15,18.3,2.90690105984738,4,2.87916719673199,2.9280809177925,2.88118090317245,2.74130912668383,2.88071707966362,2.74857548868811,2.93031935062794,2.73343989918458
1.17,15,18.99,2.94391252482419,4,2.91826273404555,2.97047444748747,2.92060923458491,2.77318013707197,2.92014541108024,2.78800382007935,2.9697476820419,2.7598462490926
1.25,15,19.64,2.97756830292632,4,2.95056762716929,3.00550449285939,2.95318911760611,2.79951535728077,2.95272529410487,2.82058370308301,3.00232756506434,2.78166598531274
1.33,15,20.29,3.01012815383772,4,2.98086778830758,3.0383606925498,2.98374720370247,2.82421630313695,2.98328338020446,2.85114178916292,3.03288565116186,2.80213166278559
1.42,15,20.92,3.04070563919672,4,3.01284940044534,3.07304018583776,3.01600105386339,2.85028798197069,3.01553723036878,2.88339563930649,3.06513950132402,2.8237330449065
1.5,15,21.54,3.06991167172824,4,3.03961957748283,3.10206862164301,3.04299910747086,2.87211125513896,3.0425352839791,2.91039369289943,3.09213755493251,2.84181446060062
0.08,16,5.47,1.69927861643389,4,1.68065765665439,1.62202568428443,1.67171940558334,1.83581475800725,1.67259163786248,1.60075199376895,1.70730850266772,1.93934261784333
0.1,16,6.1,1.80828877117927,4,1.78983531948332,1.7389826001836,1.78181646664681,1.91310620647782,1.78251018197998,1.69881081172878,1.81722704677782,2.01295840205386
0.13,16,6.68,1.89911798754855,4,1.91820253886156,1.87649638910356,1.9112646818241,2.0039827471987,1.91174850327083,1.81410488810724,1.94646536805995,2.09951322724976
0.15,16,7.2,1.97408102602201,4,1.98821762809682,1.95150027443303,1.98186937654977,2.05354936661122,1.98223871597171,1.87698951772712,2.01695558075608,2.14672266155227
0.17,16,7.67,2.03731661537916,4,2.04945632103489,2.01710241752851,2.04362376788908,2.09690280683868,2.043892975616,1.93199155465771,2.07860984039621,2.18801438998694
0.19,16,8.12,2.09433015417359,4,2.10387579592663,2.07539945176859,2.09850151572644,2.13542863648555,2.09868174189608,1.98086885468051,2.1333986066726,2.22470808919863
0.21,16,8.56,2.14710019015365,4,2.15284372723691,2.12785650274053,2.14788181187793,2.17009508969136,2.14798197033664,2.02484980589165,2.18269883510983,2.25772594808267
0.23,16,8.98,2.19499988231411,4,2.19735357782142,2.17553782066409,2.19276648526948,2.20160548049608,2.19279386544748,2.06482669514531,2.22751073021765,2.28773783394806
0.25,16,9.37,2.23751309625033,4,2.23814977889139,2.21924087982393,2.2339062360571,2.23048682298951,2.23386691016142,2.10146813947116,2.26858377492882,2.31524569825619
0.27,16,9.76,2.278292400425,4,2.27580458249489,2.25957870703273,2.27187813529223,2.25714423840744,2.27177723983767,2.13528811176397,2.30649410460252,2.34063539633855
0.29,16,10.12,2.31451366385932,4,2.31076737944689,2.29703271361943,2.30713535816396,2.28189586936364,2.30697729486414,2.16669023608911,2.34169415962661,2.36420994125117
0.31,16,10.48,2.3494686788929,4,2.34339753324578,2.33198786886592,2.34004029441393,2.30499612435706,2.33982887738542,2.19599727773536,2.37454574214568,2.38621164286828
0.33,16,10.83,2.3823200610129,4,2.37398692923886,2.36475685587175,2.37088728739107,2.32665164127218,2.37062585348722,2.22347139593375,2.4053427182454,2.40683731222416
0.35,16,11.16,2.41233595695316,4,2.40277587803149,2.39559710813142,2.39991867138526,2.34703254606965,2.39961016452635,2.24932842763568,2.43432702928257,2.42624898478659
0.38,16,11.49,2.44147709186066,4,2.44301259250577,2.43870081550975,2.44049422407327,2.37551780452667,2.44011992596001,2.28546736446307,2.47483679071351,2.45337960119043
0.4,16,11.8,2.46809953147162,4,2.46810891264161,2.46558532766591,2.46580188334047,2.39328454256006,2.46538655010785,2.30800783129388,2.50010341485965,2.47030142603745
0.42,16,12.1,2.4932054526027,4,2.49198052381606,2.49115786648168,2.48987452022476,2.41018425773248,2.48942015440057,2.3294483156742,2.52413701915075,2.48639746007446
